Feature	Gain	Cover	Frequency
ctransferencias_recibidas	9.70766995546335e-05	0.0014635126643975	0.000216690592919635
cpagomiscuentas	9.63355223135943e-05	0.00302516906400923	0.000270863241149544
ctarjeta_visa_debitos_automaticos	7.59710974784775e-05	0.00273900108727933	0.00022571936762462
ctarjeta_debito	7.27566988361163e-05	0.00203923818404778	0.000198633043509665
ccallcenter_transacciones	6.27023286923081e-05	0.00218421667318342	0.000198633043509665
mforex_sell	6.07281850952923e-05	0.0011923742219558	0.000189604268804681
ctarjeta_master_transacciones	5.38289454853156e-05	0.000211735021243871	8.12589723448631e-05
ccajas_otras	4.98652151419589e-05	0.000459934462105348	3.61150988199391e-05
ccheques_emitidos	4.88057857523332e-05	0.0005804143296382	4.51438735249239e-05
mtarjeta_master_descuentos	4.84490330301948e-05	0.0022975982916174	0.00020766181821465
cinversion1	3.80780182799654e-05	0.000921603926561706	7.22301976398783e-05
cprestamos_prendarios	2.04458626024059e-05	0.00011420170764031	9.02877470498479e-06
catm_trx	1.61493415561367e-05	0.000109158057124587	4.51438735249239e-05
cprestamos_hipotecarios	1.57699116376367e-05	0.000117033958420727	9.02877470498479e-06
ccheques_depositados	1.42219937138783e-05	0.00035110187526218	2.70863241149544e-05
cinversion2	1.33375816456514e-05	0.00035110187526218	2.70863241149544e-05
ccuenta_debitos_automaticos	9.91221387809161e-06	0.000495565485996828	4.51438735249239e-05
ccajeros_propios_descuentos	7.41399685146111e-06	0.00045968355628619	3.61150988199391e-05
cforex	6.90594633168265e-06	0.000108682498890188	1.80575494099696e-05
mcajeros_propios_descuentos	3.60194395116676e-06	0.000234067916841454	1.80575494099696e-05
ctarjeta_master_descuentos	1.00570713296482e-06	0.000117033958420727	9.02877470498479e-06
