Feature	Gain	Cover	Frequency
Master_mpagospesos	0.00432551483367597	0.0114304236132546	0.0127383931555981
Master_msaldototal	0.00429609568767494	0.00773870228052289	0.0100913369892221
Master_fultimo_cierre	0.00422080073888106	0.00785764456489074	0.0110309064134648
ccaja_seguridad	0.00412530980514836	0.0105007875679437	0.000822123246212361
cpayroll_trx	0.00342776518694351	0.0019634880229013	0.000153583463578133
Master_mconsumospesos	0.00324953189773947	0.0065762144365554	0.0105882246655043
Master_mconsumototal	0.00323476810954577	0.00601058280116118	0.0102991263811219
mpagomiscuentas	0.00317580288590398	0.0106661852780544	0.00907949299388376
Visa_fultimo_cierre	0.00304985739979883	0.00594442978647593	0.0074081435372982
tmobile_app	0.00265715802455122	0.0048227116023118	0.00123770203001202
Master_cconsumos	0.00241435186220861	0.00620321993851668	0.00793213417774124
Visa_mpagosdolares	0.00236635072671915	0.00338641146292366	0.00696546178933769
Visa_mpagado	0.00223542833332792	0.00633879538525801	0.00577293136626042
Master_mpagosdolares	0.00220715766351516	0.00311841399728264	0.00707387364598108
cproductos	0.00212461379100337	0.00591146045249872	0.000542059283216941
Master_madelantodolares	0.00203770429190888	0.00152312987696298	0.00609816693619059
Master_mconsumosdolares	0.00189793871688303	0.00291204727411367	0.00702870203904634
mplazo_fijo_dolares	0.00178506978758308	0.011805930658003	0.00147259438607269
internet	0.00178135607559469	0.00739029732278045	0.000993775352564392
ccaja_ahorro	0.00151481655662342	0.00738830438996993	0.000677574104021177
matm	0.00139289366985119	0.00348451041689823	0.00382151794667944
Visa_delinquency	0.00122417410811104	0.00265062594698224	0.00229471763228505
mtarjeta_master_consumo	0.00119804864313799	0.00274539155140493	0.00253864430973267
Master_mpagado	0.00111102962470673	0.00390231177802267	0.0032613900206886
Master_madelantopesos	0.00106586706485742	0.000725188606998999	0.00267415913053691
Visa_madelantodolares	0.00105744138186668	0.00152038007349134	0.00256574727389352
cprestamos_personales	0.000985580010942365	0.0056914051656662	0.000569162247377788
mprestamos_prendarios	0.00093618312894707	0.00863520970116904	0.000677574104021177
