Feature	Gain	Cover	Frequency
Visa_mlimitecompra	0.00614689168096828	0.0119266123180545	0.013425778906884
Visa_mfinanciacion_limite	0.00583574024047256	0.00935364151400008	0.0133022829116827
Master_msaldopesos	0.00564798277003369	0.00574396048260022	0.0102854521717653
Visa_cconsumos	0.005613027448475	0.00866183931294678	0.0160191948061113
ccajas_transacciones	0.00561072478869853	0.00856346147952999	0.00525740093856956
Visa_mconsumosdolares	0.00552788278352995	0.00907337886314829	0.0171483010479517
Master_mpagominimo	0.00551573728819772	0.0104906101321679	0.0109911435729156
cliente_antiguedad	0.00529994227100766	0.010796180304951	0.013425778906884
mtransferencias_emitidas	0.00507611473120863	0.0156680214400659	0.0173600084682968
mttarjeta_visa_debitos_automaticos	0.00469604009945711	0.0111750779649998	0.0164073250767439
Master_fultimo_cierre	0.00457184189096821	0.00812562327655647	0.0105677287322254
Master_mpagospesos	0.00409380283192144	0.00966654443550972	0.0124025263752161
mcaja_ahorro_dolares	0.00394685450173015	0.00958287517810876	0.0115909812638933
Master_msaldototal	0.00366598869727779	0.00785675765867619	0.0100561024663914
Visa_mpagosdolares	0.00362738922064327	0.00327701509048561	0.0067569951660139
mpagomiscuentas	0.00320302435674408	0.0138607477953217	0.010744151582513
mextraccion_autoservicio	0.00304931919636108	0.00523154519014411	0.00927984192512614
Master_mconsumospesos	0.00304413047074948	0.00612756698583942	0.0113087047034332
mcomisiones_mantenimiento	0.00302238962062451	0.0122944543346436	0.00160544793761688
ccaja_seguridad	0.00288697886216422	0.0087835103406156	0.000493983980805194
Master_mconsumototal	0.00277087115731859	0.00612802757017129	0.0100208178963339
Visa_fultimo_cierre	0.00275612611726989	0.00459972227600448	0.0058572386295473
mplazo_fijo_dolares	0.00272036154377431	0.0176184004505562	0.00224057019865213
cproductos	0.00244450450306622	0.00537030286004858	0.000529268550862708
tmobile_app	0.00241225774117186	0.00978625360713203	0.00234642390882467
Master_cconsumos	0.00232827257123438	0.00678873190745025	0.0083977276736883
ctarjeta_debito_transacciones	0.00217401823235404	0.00553479333122874	0.00497512437810945
Visa_mpagado	0.00180415669374989	0.00383553221859032	0.00532797007868459
matm	0.00177529753783283	0.00389073723472216	0.00504569351822448
Master_mpagosdolares	0.00173422280713629	0.004755662462239	0.00638650718041001
Master_mconsumosdolares	0.00171097730432308	0.00227659644685936	0.00654528774566882
Master_madelantodolares	0.00150355706488368	0.00202752850557321	0.00689813344624396
ccomisiones_otras	0.00144632099491031	0.00212559312868837	0.000370487985603895
cprestamos_personales	0.00143692690883413	0.00468764205955671	0.000388130270632652
ccaja_ahorro	0.00142087602629852	0.00941090393637385	0.000529268550862708
mtarjeta_master_consumo	0.00116551049739422	0.0032244226434261	0.00312268445008998
ctarjeta_visa	0.00111741866327889	0.00266915357416808	0.000652764546064006
Visa_madelantopesos	0.00108020539585136	0.000850249689195701	0.00213471648847959
Master_mpagado	0.000946388794202237	0.00257156573033317	0.00271691189442857
Visa_msaldodolares	0.000937083284939083	0.00497255946247129	0.00278748103454359
mprestamos_prendarios	0.000893371802918879	0.0107421756583929	0.000705691401150277
ccomisiones_mantenimiento	0.000853654421941337	0.00507388995887635	0.000352845700575139
Visa_cadelantosefectivo	0.000838508809318013	0.000739154286716662	0.00130552909212801
ccajas_otras	0.000733927500956099	0.00668678341181508	0.000388130270632652
Master_madelantopesos	0.000580126325280442	0.00076187288420024	0.00329910730037755
minversion1_pesos	0.00054911921387457	0.00775671725185892	0.000546910835891465
minversion2	0.000527997114847407	0.00785911402366519	0.000599837690977735
Visa_delinquency	0.000509188074399411	0.00175234037984617	0.00137609823224304
Master_delinquency	0.000483716700344026	0.00107289136151662	0.00141138280230055
internet	0.00046540400820485	0.00418189843803438	0.000493983980805194
Master_msaldodolares	0.000403212301475384	0.00127074083516365	0.00119967538195547
mcheques_emitidos	0.000333616745321175	0.00489331142597752	0.000335203415546382
mforex_sell	0.000310108555840789	0.00217631505921022	0.000705691401150277
mttarjeta_master_debitos_automaticos	0.000281163275739634	0.00135412117468554	0.000829187396351576
Master_cadelantosefectivo	0.00026387469680782	0.00049740970108703	0.00158780565258812
cseguro_accidentes_personales	0.000244878150994422	0.00220139682356111	0.000582195405948979
ccajas_consultas	0.000243391394297828	0.00264802985520077	0.000158780565258812
matm_other	0.000240505475558135	0.00121252906491595	0.00119967538195547
mcaja_ahorro_adicional	0.000233824282062101	0.00421792539629704	0.000388130270632652
cseguro_auto	0.000192426357930349	0.0043917551703078	0.000246991990402597
Visa_Finiciomora	0.000189397666307036	0.00481961890457533	0.000511626265833951
Master_Finiciomora	0.000188332420241372	0.00519199485891234	0.000317561130517625
cseguro_vida	0.000168495585480371	0.00335458565422639	0.000194065135316326
ctarjeta_debito	0.00015295997195368	0.00352863373614129	0.00022934970537384
mprestamos_hipotecarios	0.000146398948082401	0.00250917501560603	0.000141138280230055
cprestamos_hipotecarios	0.000117595982279762	0.00188218078727477	0.000105853710172542
ctransferencias_emitidas	0.000108240620863821	0.00249946743964931	0.000211707420345083
ctransferencias_recibidas	9.44213760931783e-05	0.00108635875668877	0.00022934970537384
ccajas_extracciones	6.64041582796468e-05	0.00125051496413441	7.05691401150277e-05
mtarjeta_visa_descuentos	5.15060264232946e-05	0.00065284395713423	0.000141138280230055
mtarjeta_master_descuentos	4.81146479252649e-05	0.00111319378615106	0.000105853710172542
ctarjeta_visa_debitos_automaticos	3.89018361504585e-05	0.000784598607461104	8.82114251437846e-05
ctarjeta_master	3.63950996646401e-05	0.000230811052080701	8.82114251437846e-05
ccajas_depositos	2.30835499164082e-05	0.000297793358571966	3.52845700575139e-05
mcheques_depositados	2.1907855854947e-05	0.000334542935431246	5.29268550862708e-05
ctarjeta_master_transacciones	1.86533640449298e-05	0.000151746018503602	7.05691401150277e-05
ccheques_emitidos	1.81364116547544e-05	0.000313696797879129	1.76422850287569e-05
cextraccion_autoservicio	1.41153896526638e-05	0.000313889517764826	7.05691401150277e-05
cpagomiscuentas	1.01647152875131e-05	0.000313696797879129	1.76422850287569e-05
cinversion1	9.4524354854596e-06	0.000277989527897455	1.76422850287569e-05
cseguro_vivienda	7.47588194903091e-06	0.000195008231903597	1.76422850287569e-05
cplazo_fijo	6.23119251295062e-06	0.000300137415400193	1.76422850287569e-05
ccheques_depositados	4.93125206576519e-06	0.000313696797879129	1.76422850287569e-05
ccallcenter_transacciones	2.8673620163256e-06	5.54485881554461e-05	1.76422850287569e-05
