Feature	Gain	Cover	Frequency
mtarjeta_visa_consumo	0.00428423449741279	0.0136233544527164	0.011228308948622
Master_fultimo_cierre	0.00426789970739518	0.0103975799628555	0.0109447657933537
mcuenta_debitos_automaticos	0.00416634797157871	0.00638805161365276	0.00413973006691618
mcomisiones_mantenimiento	0.00400674680053831	0.00387752281115584	0.00209821934898492
Visa_fultimo_cierre	0.00369624007427303	0.0122507167310521	0.0115685607349439
ccaja_seguridad	0.003544408575285	0.00237060912836265	0.000793920834751049
Visa_mfinanciacion_limite	0.00347175127922075	0.0147809118103054	0.0167290461608257
Master_mfinanciacion_limite	0.00336619415224274	0.0173857025088543	0.0203016899172054
Master_mpagominimo	0.00332957575571099	0.0172112511088224	0.0174662583645231
numero_de_cliente	0.00317652024117114	0.0131815798793425	0.0122490643075876
Master_status	0.00316093883169523	0.0107456797401858	0.00646478394011569
Master_mpagospesos	0.00273853138305022	0.0143636809195648	0.0154814562776455
Visa_madelantodolares	0.0026393000985667	0.00848906469788436	0.0122490643075876
ccaja_ahorro	0.00242377622539472	0.00321725524563503	0.00107746399001928
mplazo_fijo_dolares	0.00232099278697547	0.00308440979441349	0.00153113303844845
Master_msaldopesos	0.00225584661733619	0.0122606222516231	0.0145741181807871
Visa_mpagado	0.00221334413612413	0.0087241276174281	0.00890325507542248
Master_cconsumos	0.00201862401364654	0.0126377173912814	0.0141204491323579
ccallcenter_transacciones	0.00199805855370352	0.000807455181093506	0.000283543155268232
Master_mconsumototal	0.00199230973651323	0.0131340055466765	0.0163887943745038
mtarjeta_master_consumo	0.00182704611889403	0.00309197635610635	0.00266530565952138
mttarjeta_visa_debitos_automaticos	0.0017431664538924	0.00844980924714232	0.00788249971645684
cextraccion_autoservicio	0.00172530884146143	0.000550275305574229	0.000226834524214585
Master_mconsumospesos	0.00172091437826789	0.00906054221635964	0.0107179312691392
Visa_msaldodolares	0.00156712877415668	0.0053613888848035	0.00572757173641828
Master_mconsumosdolares	0.00138345398657688	0.00793381862389454	0.0107179312691392
Master_cadelantosefectivo	0.00135038491048239	0.00819391756485178	0.0107746399001928
ctarjeta_debito_transacciones	0.00134375237729985	0.00358048744700623	0.00209821934898492
Master_mpagado	0.00133111591661222	0.00802238820247353	0.00816604287172508
Master_delinquency	0.00129171596413317	0.00606496180713995	0.00629465804695475
cseguro_vida	0.00118015667855024	0.00191192474599088	0.000680503572643756
ctarjeta_visa	0.00115973880032059	0.00430097699695293	0.0015878416695021
Master_madelantopesos	0.0011351009675653	0.0092416310984403	0.012022229783373
Master_mpagosdolares	0.00107706097234743	0.00750464204879555	0.00981059317228082
ctarjeta_master	0.000981999490911838	0.00447794411527581	0.00192809345582398
ccajas_consultas	0.000682013890123582	0.000507987670363426	0.000170125893160939
Master_msaldodolares	0.000666595057867628	0.00596956417503832	0.00612453215379381
ccajas_extracciones	0.000635840876334353	0.000846646117272376	0.000283543155268232
cseguro_accidentes_personales	0.000580289454325395	0.00442178287676882	0.00192809345582398
internet	0.000503402446623126	0.00187314397557132	0.000680503572643756
cforex_sell	0.000492547186654458	0.000169329223454475	5.67086310536464e-05
ctarjeta_debito	0.000435768967283994	0.00209337186747513	0.000737212203697403
matm_other	0.000427886993612943	0.00135799851058463	0.000850629465804695
ccajas_depositos	0.000401943601304373	0.00101597534072685	0.000340251786321878
ctransferencias_recibidas	0.000372889669940908	0.00164692986651788	0.000567086310536464
cplazo_fijo	0.000361541242877046	0.00033865844690895	0.000113417262107293
ctarjeta_visa_debitos_automaticos	0.000267416303208449	0.00155703905066561	0.00062379494159011
ccomisiones_otras	0.000256633526237221	0.00217077710473845	0.000964046727911988
cpagomiscuentas	0.000215523491313159	0.00268948363374289	0.00102075535896563
ccuenta_debitos_automaticos	0.000208933886605235	0.000336801336638106	0.000170125893160939
ctransferencias_emitidas	0.000162800633333422	0.00192671641424961	0.000793920834751049
mttarjeta_master_debitos_automaticos	0.000117830645092582	0.00114497457006473	0.00062379494159011
mforex_sell	6.95713133761452e-05	5.89680590952126e-05	5.67086310536464e-05
cseguro_vivienda	6.22149796995802e-05	0.00118530456418133	0.000396960417375525
catm_trx	2.98577363139863e-05	0.000518196706602849	0.000226834524214585
mcaja_ahorro_adicional	1.4961299000651e-05	0.000169329223454475	5.67086310536464e-05
ccomisiones_mantenimiento	1.16521841869595e-05	0.000169329223454475	5.67086310536464e-05
ctarjeta_master_transacciones	1.03138669270027e-05	0.000317451863102529	0.000113417262107293
ctarjeta_master_debitos_automaticos	4.4256380602161e-06	0.000169329223454475	5.67086310536464e-05
