Feature	Gain	Cover	Frequency
Master_mlimitecompra	0.00408066161685856	0.0156936723556262	0.0217782872113968
Visa_mfinanciacion_limite	0.00407269982958299	0.0179687489569454	0.0149009333551662
Visa_mlimitecompra	0.00391557662326384	0.0128766027296043	0.0145734403143933
ctarjeta_visa_transacciones	0.00383324190673701	0.00666927841583965	0.00556738169313902
mcomisiones_mantenimiento	0.0036617355782113	0.00844589550623208	0.00376616996888816
mtransferencias_recibidas	0.00356279908992234	0.0130739668842585	0.0124447355493696
cprestamos_personales	0.00356272841640814	0.0064791589069891	0.00163746520386442
Visa_mconsumosdolares	0.00338133692864292	0.0124749816534217	0.0214507941706239
Master_msaldototal	0.00326358367752773	0.00783613668994425	0.0109710168658916
cproductos	0.00317743250502999	0.0111983764013868	0.00343867692811528
Master_mpagominimo	0.00265460437064354	0.00860713252188352	0.00720484689700344
mtransferencias_emitidas	0.00260367424252149	0.0105662692129423	0.00753233993777632
Master_madelantodolares	0.00236360076549982	0.00256448822375618	0.00540363517275258
Master_fultimo_cierre	0.00219733455271709	0.00990993245344929	0.0104797773047323
ccaja_ahorro	0.00201105395185426	0.00720913445273658	0.00180121172425086
Master_msaldopesos	0.00199550697294182	0.00590915158267655	0.00835107253970853
mplazo_fijo_dolares	0.00194525739101562	0.00648792813592325	0.00212870476502374
Master_mpagospesos	0.00190413893146881	0.00974855942305785	0.00933355166202718
Visa_madelantodolares	0.00189158242280819	0.0040983406573222	0.00605862125429835
Visa_mpagosdolares	0.00187992058650342	0.00395245232989396	0.00753233993777632
mcaja_ahorro_dolares	0.00175508384112455	0.010162641750172	0.00654986081545767
mttarjeta_visa_debitos_automaticos	0.00173376025781994	0.0067450325358119	0.0090060586212543
Master_mconsumospesos	0.0017182360172103	0.00798959650456626	0.00916980514164074
Visa_madelantopesos	0.00168438760530305	0.00250647692210737	0.0039299164892746
mpagomiscuentas	0.00165377043862193	0.00831152580021885	0.0050761421319797
ctarjeta_debito_transacciones	0.00158371142936404	0.000905264711105426	0.000654986081545767
Master_cconsumos	0.00154201055321547	0.00798842718381634	0.00835107253970853
ctarjeta_master	0.00153183085626033	0.00817281444956935	0.00278369084656951
Master_mconsumosdolares	0.00150942059881901	0.0037650301083751	0.00802357949893565
Visa_fultimo_cierre	0.00141881262201971	0.0045146492953549	0.0058948747339119
Visa_cadelantosefectivo	0.0014016682383099	0.0021712709637734	0.0050761421319797
Master_mconsumototal	0.00108481633214018	0.00481417811370158	0.0058948747339119
active_quarter	0.000960832861961841	0.00437689681478794	0.00458490257082037
ccomisiones_otras	0.000950086911208602	0.00263911362439343	0.000818732601932209
Visa_mpagado	0.000946651875352099	0.00581527569784154	0.00409366300966104
Master_mpagosdolares	0.000779570955859242	0.0031130377002794	0.00605862125429835
matm	0.000724802112887637	0.0011168210903476	0.00114622564270509
ccajas_extracciones	0.000590586208769537	0.00524300687471752	0.00130997216309153
cplazo_fijo	0.000582256410279903	0.00196612757801907	0.000491239561159325
cseguro_accidentes_personales	0.000499984134963753	0.00437988778568762	0.00229245128541019
mtarjeta_master_consumo	0.000449258131509099	0.00325881572719708	0.0019649582446373
ccajas_consultas	0.000402322501193549	0.00311556649173915	0.000818732601932209
Master_madelantopesos	0.000402107152454471	0.0017316895947041	0.00442115605043393
Visa_msaldodolares	0.000375202302888267	0.00251611637470148	0.00180121172425086
Master_mpagado	0.000373262694665674	0.00107377614693142	0.00163746520386442
Master_cadelantosefectivo	0.000297937097443188	0.00124700817393302	0.00245619780579663
ctarjeta_debito	0.000277485606395658	0.00455509236476446	0.00114622564270509
cseguro_vida	0.000249832366804453	0.000655375859339689	0.000163746520386442
internet	0.000234466831916893	0.00250787631754188	0.000818732601932209
Visa_delinquency	0.000231562258237705	0.000908441095133276	0.00130997216309153
ctransferencias_recibidas	0.000202087125659557	0.00349936625352943	0.000982479122318651
Master_msaldodolares	0.000154728039507464	0.00121026795356487	0.000818732601932209
ctarjeta_visa_debitos_automaticos	0.000150486022654431	0.00393225515603814	0.000982479122318651
ctransferencias_emitidas	0.000122904909989041	0.00241312208876394	0.000654986081545767
cpagomiscuentas	0.000104496620562746	0.00128900830760506	0.000327493040772884
Master_delinquency	7.47301632037294e-05	0.000362924544305164	0.000818732601932209
cseguro_vivienda	1.35881609441368e-05	0.000655375859339689	0.000163746520386442
mttarjeta_master_debitos_automaticos	1.02990780553189e-05	9.04443885833637e-05	0.000163746520386442
