Feature	Gain	Cover	Frequency
Visa_cadelantosefectivo	0.00149317283458303	0.000912437109733096	0.00157607862881159
Master_mconsumosdolares	0.00144333651172629	0.00210126780501563	0.00599785478186634
mtarjeta_master_consumo	0.00143116279888495	0.00353005628299469	0.00280191756233172
Visa_madelantopesos	0.00129555716693172	0.000995834895498928	0.00280191756233172
ctarjeta_debito_transacciones	0.0011407100144349	0.00444185940842122	0.00376507672438325
Master_mpagado	0.00112146095223996	0.00266240865168338	0.00341483702909178
cprestamos_personales	0.00100586253706996	0.00513637479153852	0.000459689600070048
mprestamos_prendarios	0.000916973847979889	0.00976385122457042	0.000678589409627214
Visa_msaldodolares	0.000875690280452949	0.00370888207615717	0.00227655801939452
Visa_madelantodolares	0.000818893979874613	0.00181958632594361	0.00297703740997745
ccomisiones_otras	0.000660930756028299	0.00260462917960619	0.000350239695291465
ccomisiones_mantenimiento	0.000618435562181975	0.00546526980667507	0.000372129676247182
minversion1_pesos	0.000544871857060933	0.00671088361246087	0.000459689600070048
Master_delinquency	0.00051606310676814	0.00297793933392912	0.00188253836219163
minversion2	0.000475678894309736	0.0075641082767091	0.000612919466760064
internet	0.000470007413097127	0.00543037252400675	0.000591029485804347
Visa_delinquency	0.000396195215477216	0.000773152305599856	0.00111638902874155
ccajas_otras	0.000383811549153103	0.00307023541663262	0.000218899809557166
Master_msaldodolares	0.000373752390266616	0.000857790969639417	0.00113827900969726
mcheques_emitidos	0.000363686803306479	0.00585156115908867	0.000394019657202898
ccajas_consultas	0.000353833596116574	0.00361872788937952	0.000240789790512882
mforex_sell	0.000308502449527773	0.00242862113356429	0.00076614933345008
cseguro_accidentes_personales	0.000304013989851141	0.00256557089116996	0.000722369371538647
Master_cadelantosefectivo	0.000269379464533383	0.000470757271561637	0.00157607862881159
mcaja_ahorro_adicional	0.000261062507718779	0.00521838252625261	0.000437799619114331
cseguro_auto	0.000236112309811354	0.0047703723442254	0.000306459733380032
cseguro_vida	0.000232682915115147	0.00443145390350945	0.000306459733380032
mttarjeta_master_debitos_automaticos	0.00023042223341253	0.00127531783520816	0.00076614933345008
matm_other	0.000184348482786531	0.000888306653776122	0.00070047939058293
cplazo_fijo	0.000179706816461282	0.00136296352692154	8.75599238228663e-05
Visa_Finiciomora	0.000178114255748777	0.00464809323678594	0.000437799619114331
ctransferencias_recibidas	0.000166077297226055	0.000823046729797595	0.000218899809557166
mprestamos_hipotecarios	0.000131278663261674	0.00170370440865193	0.000109449904778583
cprestamos_hipotecarios	0.000117182167990782	0.00170370440865193	0.000109449904778583
ctarjeta_debito	0.0001113940667484	0.00260909134551084	0.000175119847645733
cpagomiscuentas	8.33489248649295e-05	0.00198982201875696	0.000153229866690016
ccajas_extracciones	7.98267293157423e-05	0.00136296352692154	8.75599238228663e-05
ctransferencias_emitidas	5.82063499444593e-05	0.00154911004452966	0.000175119847645733
mtarjeta_visa_descuentos	4.65380574559872e-05	0.000437297887817251	0.000109449904778583
Master_Finiciomora	4.4427994212797e-05	0.00153492103948869	0.000109449904778583
mtarjeta_master_descuentos	4.32945270724785e-05	0.000762710211138763	0.000109449904778583
cinversion1	3.69206844327458e-05	0.000997573250914435	6.56699428671497e-05
ctarjeta_master	3.00770324810102e-05	9.75020015626904e-05	6.56699428671497e-05
mcheques_depositados	2.82352814125415e-05	0.000971967602839018	6.56699428671497e-05
cextraccion_autoservicio	2.73151638689499e-05	9.22091825238532e-06	2.18899809557166e-05
ctarjeta_visa_debitos_automaticos	2.06254681796807e-05	0.000999389710944847	6.56699428671497e-05
ccallcenter_transacciones	1.56522287177153e-05	0.000202047139547774	4.37799619114331e-05
ccajas_depositos	1.50055034308969e-05	0.000340740881730386	2.18899809557166e-05
ctarjeta_master_transacciones	8.10612864667268e-07	1.43825074652796e-05	2.18899809557166e-05
