Feature	Gain	Cover	Frequency
ctrx_quarter	0.0959398055911594	0.0185282836180345	0.00840717082217185
mpayroll	0.0670649758502896	0.0406008699190996	0.00685143210385329
mcaja_ahorro	0.0665599472249832	0.0122322747993135	0.00862353183597775
mpasivos_margen	0.0599114232572516	0.0161740963272285	0.0115701627859056
mprestamos_personales	0.0457788226756834	0.0173293313626968	0.00518236142592211
ctarjeta_visa_transacciones	0.0338333370382636	0.0101525963491346	0.00629507521120956
mcuentas_saldo	0.0295128375488307	0.0211442722289254	0.0137337729239646
Visa_msaldopesos	0.0289186152981997	0.0114353939030111	0.0143622501545436
mtarjeta_visa_consumo	0.0284885723979115	0.00932182078433828	0.00882958994436431
mautoservicio	0.0231936681644689	0.0142673186223976	0.0140737688028024
Visa_msaldototal	0.0223853651729097	0.0101817544498451	0.0144549763033175
active_quarter	0.0212828155465502	0.00399623502940892	0.00693385534720791
cdescubierto_preacordado	0.0179200737224825	0.0119874170942571	0.0104986606222955
Master_fechaalta	0.0176120819040226	0.0243916735151307	0.0375540902534515
cmobile_app_trx	0.0163710869987471	0.0174182826713884	0.0583762621059139
Visa_mpagominimo	0.0161290460713996	0.0143573958052789	0.0207191427982691
mcuenta_corriente	0.0151323590232321	0.0199236405536923	0.0136616525860293
mrentabilidad_annual	0.0149729101187073	0.0189325035409773	0.0174222130640841
Master_Fvencimiento	0.0139117936278623	0.0190141007149908	0.0345147331547496
thomebanking	0.0136033964155087	0.0132159264556931	0.0343807953842984
Visa_Fvencimiento	0.0127531417251847	0.0163751853155443	0.0258602926025139
mcomisiones	0.0125223115438376	0.0126113016899059	0.0176900886049866
Visa_fechaalta	0.0124904798645693	0.0152257324250758	0.0250360601689677
Master_status	0.0124781076497778	0.00674173140533854	0.00427570574902122
foto_mes	0.0124463240191881	0.016483390922952	0.0049969091283742
mextraccion_autoservicio	0.0122762226792805	0.00636359579207774	0.0086441376468164
mactivos_margen	0.011220910026908	0.0196192652442807	0.011518648258809
tcallcenter	0.0111963885550098	0.0112046335618343	0.0108489594065526
Visa_status	0.0106016434182677	0.00738508429781299	0.00361631980218422
mcomisiones_otras	0.0102097852370744	0.0129482554459272	0.0178240263754379
Visa_mpagospesos	0.00929968320102724	0.0112628938796134	0.0266639192252215
Visa_mconsumospesos	0.00917112293448934	0.011366922137114	0.0271481557799299
Master_mfinanciacion_limite	0.00895252649288853	0.0135531056535731	0.0228312384092314
Visa_mconsumototal	0.00878055478029783	0.0117957802613015	0.0260251390892232
Master_mlimitecompra	0.00868574284809946	0.0133344251432963	0.0217391304347826
mrentabilidad	0.00811917123361823	0.0112185752907251	0.0139089223160931
cliente_edad	0.00808582700421952	0.0168551527493807	0.014125283329899
numero_de_cliente	0.00748602415704466	0.013484603943199	0.0166391922522151
mtransferencias_recibidas	0.00715884540219576	0.0132247734274512	0.0178446321862765
Visa_mfinanciacion_limite	0.00708622794443057	0.012649873800146	0.0147331547496394
Visa_mlimitecompra	0.00697633263261859	0.0122400649408352	0.0142386152895116
mcuenta_debitos_automaticos	0.00654739074529117	0.0139652950034415	0.0103132083247476
chomebanking_transacciones	0.00654350123043684	0.016280226229265	0.0158252627240882
cliente_antiguedad	0.00652801414059626	0.0112165190397275	0.0143519472491243
mtransferencias_emitidas	0.00601032300577569	0.0160172643222846	0.0179476612404698
Visa_mconsumosdolares	0.00593927932823791	0.0088420345431972	0.0174016072532454
Visa_cconsumos	0.0059127261442698	0.00874614679667231	0.0163301050896353
ccajas_transacciones	0.00578989204619685	0.00816621726014646	0.00516175561508345
Master_mpagominimo	0.00543810861242402	0.0119631685526719	0.0111580465691325
Master_msaldopesos	0.00543207278532896	0.00673781764312068	0.0102101792705543
Master_fultimo_cierre	0.00519386173463245	0.00866449011516316	0.0100865444055224
Master_mpagospesos	0.00500595898027809	0.00999787285497626	0.0123325777869359
